:LABEL,id,ifc_type
IfcCartesianTransformationOperator3D,#16631,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#16657,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#16683,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#16709,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#16789,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#16792,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#16871,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#16874,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#16904,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#16930,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#16961,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#16987,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17013,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17328,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17331,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17396,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17399,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17519,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17522,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17589,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17592,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17703,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17706,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17773,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17776,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17802,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17805,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17831,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17834,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17860,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17863,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17889,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#17892,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#19262,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#19265,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#20644,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#20647,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#20713,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#20716,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#20742,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#20745,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#21809,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#21812,IFCCARTESIANTRANSFORMATIONOPERATOR3D
